IASR ID,Power Station,Technology Type,Region,Sub-region,REZ Location,REZ ID,Status,Regional build cost zone,Maximum capacity (MW),Storage capacity (MWh),SP2025-26,ST2032-33,W2033,Minimum Stable Limit,No-Load  Heat Rate,Marginal Heat Rate,Pumping efficiency (%),Charge efficiency (%),Discharge efficiency (%),Allowable max state of charge (%),Allowable min state of charge (%),Round trip efficiency (%),Annual degradation (%),Max Ramp Up (MW/min),Max Ramp Down (MW/min),Maintenance - Proportion of time out (%),Maintenance - Equivalent average days per year on planned outage,Full outage (% of time),Partial outage (% of time),Full outage MTTR (hrs),Partial outage MTTR (hrs),Partial Outage Derating Factor (%),FOM ($/kW/annum),VOM ($/MWh sent-out),Heat rate (GJ/MWh HHV s.o.),Fuel cost ($/GJ),Scope 1 Emissions (kg/MWh),MLF,Auxiliary load (% of nameplate capacity),SRMC ($/MWh),Expected Closure Year (Calendar year),Retirement / Rehabilitation cost ($/MW),Fault Level Replacement Cost ($M)
BLUFF1,Hallett 5 The Bluff Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,53,,35,53,53,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2036,152000,not found
HALLWF1,Hallett Stage 1 Brown Hill Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,95,,63,95,95,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.97,0.07,0.00,2043,152000,not found
HALLWF2,Hallett Stage 2 Hallett Hill Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,71,,48,71,71,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2035,152000,not found
HDWF1,Hornsdale Wind Farm Stage 1,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,102,,98,100,100,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2056,152000,not found
HDWF2,Hornsdale Wind Farm Stage 2,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,102,,98,100,100,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2057,152000,not found
HDWF3,Hornsdale Wind Farm Stage 3,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,112,,107,109,109,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2057,152000,not found
KIATAWF1,Kiata Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,31,,27,30,31,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.90,0.07,0.00,2042,152000,not found
LKBONNY1,Lake Bonney 1 Wind Farm,Wind,SA,SESA,South East SA,S1,Existing,Not Applicable,81,,81,81,81,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.93,0.07,0.00,2035,152000,not found
LKBONNY2,Lake Bonney 2 Wind Farm,Wind,SA,SESA,South East SA,S1,Existing,Not Applicable,159,,159,159,159,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.93,0.07,0.00,2038,152000,not found
LKBONNY3,Lake Bonney 3 Wind Farm,Wind,SA,SESA,South East SA,S1,Existing,Not Applicable,39,,39,39,39,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.93,0.07,0.00,2040,152000,not found
LGAPWF1,Lincoln Gap Wind Farm - stage 1,Wind,SA,NSA,Northern SA,S5,Existing,Not Applicable,126,,42,123,123,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.97,0.07,0.00,2045,152000,not found
LGAPWF2,Lincoln Gap Wind Farm - stage 2,Wind,SA,NSA,Northern SA,S5,Existing,Not Applicable,86,,38,84,84,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.97,0.07,0.00,2045,152000,not found
MACARTH1,Macarthur Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,420,,420,420,420,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.98,0.07,0.00,2038,152000,not found
MOORAWF1,Moorabool Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,312,,305,305,305,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2044,152000,not found
MRTLSWF1,Mortlake South Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,158,,153,153,153,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.95,0.07,0.00,2047,152000,not found
MLWF1,Mortons Lane Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,20,,20,20,20,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2042,152000,not found
MEWF1,Mount Emerald Wind Farm,Wind,QLD,NQ,Far North QLD,Q1,Existing,Not Applicable,181,,167,180,180,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2043,152000,not found
MTMILLAR,Mount Millar Wind Farm,Wind,SA,NSA,Eastern Eyre Peninsula,S7,Existing,Not Applicable,72,,72,72,72,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.94,0.07,0.00,2035,152000,not found
MERCER01,Mt Mercer Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,131,,0,131,131,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2043,152000,not found
MUWAWF1,Murra Warra Wind Farm - stage 1,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,226,,176,226,226,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.88,0.07,0.00,2049,152000,not found
MUWAWF2,Murra Warra Wind Farm - stage 2,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,209,,189,209,209,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.88,0.07,0.00,2052,152000,not found
MUSSELR1,Musselroe Wind Farm,Wind,TAS,TAS,Not Applicable,Not Applicable,Existing,Not Applicable,168,,168,168,168,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.91,0.07,0.00,2050,152000,not found
OAKLAND1,Oaklands Hill Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,67,,41,63,63,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2037,152000,not found
PAREPW1,Port Augusta Renewable Energy Park - Wind,Wind,SA,NSA,Northern SA,S5,Existing,Not Applicable,201,,201,201,201,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.97,0.07,0.00,2052,152000,not found
PORTWF,Portland Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,152,,152,152,152,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2040,152000,not found
SALTCRK1,Salt Creek Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,54,,38,51,54,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.95,0.07,0.00,2043,152000,not found
SAPHWF1,Sapphire Wind Farm,Wind,NSW,NNSW,New England,N2,Existing,Not Applicable,270,,156,252,270,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.86,0.07,0.00,2043,152000,not found
STWF1,Silverton Wind Farm,Wind,NSW,SNSW,Broken Hill,N4,Existing,Not Applicable,199,,119,198,198,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.86,0.07,0.00,2043,152000,not found
SNOWNTH1,Snowtown S2 Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,144,,133,144,144,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.97,0.07,0.00,2039,152000,not found
SNOWSTH1,Snowtown S2 Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,126,,117,126,126,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.97,0.07,0.00,2039,152000,not found
SNOWTWN1,Snowtown Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,99,,66,0,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.92,0.07,0.00,2033,152000,not found
STARHLWF,Starfish Hill Wind Farm,Wind,SA,CSA,Not Applicable,Not Applicable,Existing,Not Applicable,33,,33,33,33,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2033,152000,not found
STOCKYD1,Stockyard Hill Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,528,,511,511,511,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.98,0.07,0.00,2045,152000,not found
TARALGA1,Taralga Wind Farm,Wind,NSW,CNSW,Not Applicable,Not Applicable,Existing,Not Applicable,107,,107,107,107,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2040,152000,not found
WATERLWF,Waterloo Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,131,,9,130,131,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2051,152000,not found
WPWF,Wattle Point Wind Farm,Wind,SA,NSA,Eastern Eyre Peninsula,S7,Existing,Not Applicable,91,,91,91,91,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.85,0.07,0.00,2031,152000,not found
WAUBRAWF,Waubra Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,192,,192,192,192,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.93,0.07,0.00,2034,152000,not found
WRWF1,White Rock Wind Farm - Stage 1,Wind,NSW,NNSW,New England,N2,Existing,Not Applicable,175,,172,172,172,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.81,0.07,0.00,2038,152000,not found
WGWF1,Willogoleche Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Existing,Not Applicable,120,,0,120,120,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2043,152000,not found
WOODLWN1,Woodlawn Wind Farm,Wind,NSW,SNSW,Not Applicable,Not Applicable,Existing,Not Applicable,48,,48,48,48,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2041,152000,not found
WOOLNTH1,Woolnorth Wind Farm,Wind,TAS,TAS,Not Applicable,Not Applicable,Existing,Not Applicable,138,,138,138,138,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.92,0.07,0.00,2050,152000,not found
YSWF1,Yaloak South Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,29,,29,29,29,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.98,0.07,0.00,2047,152000,not found
YAMBUKWF,Yambuk Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,30,,30,30,30,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2031,152000,not found
YENDWF1,Yendon Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Existing,Not Applicable,144,,103,127,144,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.95,0.07,0.00,2049,152000,not found
Tully Sugar Mill Biomass,Tully Sugar Mill Biomass,Biomass,QLD,NQ,Not Applicable,Not Applicable,Existing,Not Applicable,32,,32,32,32,2,46.08,16.10,not found,not found,not found,not found,not found,not found,not found,1,1,6.25,23.00,4.00%,0.00%,22,0,0.00%,187.45,10.94,17.54,0.66,13.90,0.98,7.30,22.55,2050,133500,not found
HUNTER1,Hunter Power Station,OCGT (large GT),NSW,SNW,Not Applicable,Not Applicable,Committed,Not Applicable,375,,330,330,330,100,675.00,9.13,not found,not found,not found,not found,not found,not found,not found,40,40,1.57,5.00,8.45%,2.92%,78.56825335,117.6745166,18.52%,27.00,12.00,10.93,19.68,372.17,0.97,0.73,227.13,2064,37000,not found
HUNTER2,Hunter Power Station,OCGT (large GT),NSW,SNW,Not Applicable,Not Applicable,Committed,Not Applicable,375,,330,330,330,100,675.00,9.13,not found,not found,not found,not found,not found,not found,not found,40,40,1.57,5.00,8.45%,2.92%,78.56825335,117.6745166,18.52%,27.00,12.00,10.93,19.68,372.17,0.97,0.73,227.13,2064,37000,not found
Kidston Pumped Storage Hydro 1,Kidston,Pumped Hydro (10hrs storage),QLD,NQ,Not Applicable,Not Applicable,Committed,Not Applicable,125,1000,125,125,125,not found,not found,not found,80,not found,not found,not found,not found,not found,not found,not found,not found,3.01,11.00,5.96%,0.68%,60.02021163,265.9523557,26.78%,96.74,0.00,0.00,0.00,0.00,0.95,0.52,0.00,2105,10500,not found
